fip_index,fip_title,community,c,supercommunity,sc,question,q,sort,nochoice,decl,rel,resource_id_used,startdate,enddate,date,resource_pref_id,res,reslabel,res_np,res_np_date,resourcetype,qualification_np
http://purl.org/np/RAYTrf3DnKnN4t1pGYlqcOsS_VYLut-WM98jKxG9-vbCo,LifeWatch_Ecosystems_FIP_2020,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAQ6Au0OjrZo4hD_H6XAXbxAB0Tl7GIYuXFN8Ymic0bhc#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,2020-01-01,2020-12-31,2023-04-24T19:49:06+00:00,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,DwC-A,DwC-A | Darwin Core Archive,http://purl.org/np/RAC18S3lggrM7SoZ7QuwIFr0gV-TvY9Le2y2saWoMg34o,2022-07-20T12:02:30.822000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAj04shy5FtIkiYFnCwPnW2fXnPSIxvx2n7PrGfxMfl6g
http://purl.org/np/RAagz6n6kH1XW0QVph359tDli6weE1y4SBuVBDjScYzq4,LifeWatch_Ecosystems_FIP_2022,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RA8NLRiJuKAFZgCuwSeUw7bMpkcj3li3LCNss-Kp_BmAE#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,2022-01-01,2022-12-31,2023-04-25T04:36:19+00:00,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,NetCDF_CF_SDN,NetCDF_CF_SDN | NETCDF CF format SeaDataNet Profile,http://purl.org/np/RApG3XPVbzIYjZn_j2ihhIXr13Rx4S1NzxVTpCWgbrmfA,2022-07-23T13:36:42.325000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA9cBkguGea7hNOw8SbID8qz0mdTfN1W_V0h91ZM4PlrY
http://purl.org/np/RAagz6n6kH1XW0QVph359tDli6weE1y4SBuVBDjScYzq4,LifeWatch_Ecosystems_FIP_2022,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAVFoy9qO5MvQpUxPUQw3MW1pgC6wb6t4ButTULSF1UEY#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,2022-01-01,2022-12-31,2023-04-25T04:36:19+00:00,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,DwC-A,DwC-A | Darwin Core Archive,http://purl.org/np/RAC18S3lggrM7SoZ7QuwIFr0gV-TvY9Le2y2saWoMg34o,2022-07-20T12:02:30.822000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAj04shy5FtIkiYFnCwPnW2fXnPSIxvx2n7PrGfxMfl6g
http://purl.org/np/RApl3tpavh5GN2rCpqTlX0gB5cp3M6vpMIvajhbEL5P0o,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RA1Nu0UPoA4sis-aFBDTsfStCW0MJF52YBQP7rvrZdy_o#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,2019-01-01,2019-12-31,2023-04-25T03:02:57+00:00,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,NetCDF_CF_SDN,NetCDF_CF_SDN | NETCDF CF format SeaDataNet Profile,http://purl.org/np/RApG3XPVbzIYjZn_j2ihhIXr13Rx4S1NzxVTpCWgbrmfA,2022-07-23T13:36:42.325000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA9cBkguGea7hNOw8SbID8qz0mdTfN1W_V0h91ZM4PlrY
http://purl.org/np/RApl3tpavh5GN2rCpqTlX0gB5cp3M6vpMIvajhbEL5P0o,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RA8hTMR5zOg3IruWdq-shLeuINodBKQOzSGM8K9GJ-mbI#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAUOTQKnMjCWdbbaEXfelgKYEK7CZQ2PhiHlM_gDrksdM#EML,2019-01-01,2019-12-31,2023-04-25T03:02:57+00:00,http://purl.org/np/RAUOTQKnMjCWdbbaEXfelgKYEK7CZQ2PhiHlM_gDrksdM#EML,EML,EML | Ecological Metadata Language,http://purl.org/np/RAOPGoOczaegFi3GRE4hOU-37ddBMRDAJehqgA5xEm_pI,2023-01-08T16:16:46.160000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAi3Uc2m1U7Q4HgdeM3iNN6Hu6fMCJrZeCsuxcZZhClrs
http://purl.org/np/RApl3tpavh5GN2rCpqTlX0gB5cp3M6vpMIvajhbEL5P0o,LifeWatch_Ecosystems_FIP_2019,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAYkryvbrC-EVV8_e06m_X1VOuuBTKdFH207vo9u2tsKQ#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,2019-01-01,2019-12-31,2023-04-25T03:02:57+00:00,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,DwC-A,DwC-A | Darwin Core Archive,http://purl.org/np/RAC18S3lggrM7SoZ7QuwIFr0gV-TvY9Le2y2saWoMg34o,2022-07-20T12:02:30.822000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAj04shy5FtIkiYFnCwPnW2fXnPSIxvx2n7PrGfxMfl6g
http://purl.org/np/RAyKBCD0EIKvdVytnUg0ryZBpUwh-mlz8BTnftqz7gBKs,LifeWatch_Ecosystems_FIP_2021,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RARNX90oSekkvOnVGHrE7ZpnsG1R0FWhhS0a6EFlFSJ9E#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,2021-01-01,2021-12-31,2023-04-24T19:57:29+00:00,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,NetCDF_CF_SDN,NetCDF_CF_SDN | NETCDF CF format SeaDataNet Profile,http://purl.org/np/RApG3XPVbzIYjZn_j2ihhIXr13Rx4S1NzxVTpCWgbrmfA,2022-07-23T13:36:42.325000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA9cBkguGea7hNOw8SbID8qz0mdTfN1W_V0h91ZM4PlrY
http://purl.org/np/RAyKBCD0EIKvdVytnUg0ryZBpUwh-mlz8BTnftqz7gBKs,LifeWatch_Ecosystems_FIP_2021,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RATFoEUYFxLSsCDBquCBe_GMXOvpxnD8t0d5E3s5T8POs#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,2021-01-01,2021-12-31,2023-04-24T19:57:29+00:00,http://purl.org/np/RAalb4yUuh8_oDKKVBfilFEmwUFORrAaxfx_XqvHazNfU#DwC-A,DwC-A,DwC-A | Darwin Core Archive,http://purl.org/np/RAC18S3lggrM7SoZ7QuwIFr0gV-TvY9Le2y2saWoMg34o,2022-07-20T12:02:30.822000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAj04shy5FtIkiYFnCwPnW2fXnPSIxvx2n7PrGfxMfl6g
http://purl.org/np/RAmdK6yPFLh0AVzcUIMtIx0VwJvcLQtkSOG7tmOsTB480,Nanopublication FIP,http://purl.org/np/RAmih19Rf5xYvAgDOrocfgcYfDh7PO1BB3Fg5tvOouGS4#NP_Com,NP_Com,,,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RABbzyUeqOc_lXqHv6tVqX7pt_Z7UDmsZO3ia3LvJHhSs#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApuC_EaTSyzyYUWO3FP961yP_KnVvjXMzKfaCabJtiAo#NP_onto,2023-03-17,2023-12-31,2023-03-29T03:52:37+00:00,http://purl.org/np/RApuC_EaTSyzyYUWO3FP961yP_KnVvjXMzKfaCabJtiAo#NP_onto,NP_onto,NP_onto | Nanopublication Ontology,http://purl.org/np/RApuC_EaTSyzyYUWO3FP961yP_KnVvjXMzKfaCabJtiAo,2023-03-29T03:00:11.243000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,
http://purl.org/np/RA_pFR2Pm4fB0qEZmTA8MW1SrfPST2gNSVXNOBRuIvwhU,SSHOC-NL Socio Economic History (SSHOC-NL-SEH),http://purl.org/np/RAJ2Cvb1itBE-1KGQUJFor2fw167N8z1NW-SxALq55-Sg#SSHOC-NL-SEH,SSHOC-NL-SEH,,,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAhXdHaklhP79fr22HZta3NKtieVpfYMEzsOIQu6Qhk9I#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RA0De1rNQiAQHHYHetHI4xMn1eA9XCU-FbIQQ2aR_ybKo#SHACL,2023-02-28,2050-01-01,2023-07-13T19:25:06+00:00,http://purl.org/np/RA0De1rNQiAQHHYHetHI4xMn1eA9XCU-FbIQQ2aR_ybKo#SHACL,SHACL,SHACL Shapes Constraint Language,http://purl.org/np/RA0De1rNQiAQHHYHetHI4xMn1eA9XCU-FbIQQ2aR_ybKo,2023-07-04T11:58:02+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,
http://purl.org/np/RAK4QdELwNUStLSWYGzeawzr9SLOuqV0c8gZmIBPNvOvs,SeaDataNET_CDI_FIP_2019,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAPUBYXUCyvzoKG0skNIZ0o4v8CuCrGDeGxlEAbnQA_1A#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,2019-01-01,2019-12-31,2023-04-25T06:45:00+00:00,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,NetCDF_CF_SDN,NetCDF_CF_SDN | NETCDF CF format SeaDataNet Profile,http://purl.org/np/RApG3XPVbzIYjZn_j2ihhIXr13Rx4S1NzxVTpCWgbrmfA,2022-07-23T13:36:42.325000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA9cBkguGea7hNOw8SbID8qz0mdTfN1W_V0h91ZM4PlrY
http://purl.org/np/RAK4QdELwNUStLSWYGzeawzr9SLOuqV0c8gZmIBPNvOvs,SeaDataNET_CDI_FIP_2019,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAnbT6rr2hH-BBBh0Eyv35VAFKVGb5pKus67_VlHVsKnU#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII,2019-01-01,2019-12-31,2023-04-25T06:45:00+00:00,http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII,ODV_ASCII,ODV_ASCII | Ocean Data View ASCII format for marine datasets,http://purl.org/np/RAG1glqCTkU7YCmvIiqWWm3T54H_QEkQ1iMuCGRyeYqBQ,2022-07-23T16:27:14.962000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA4yFIeq_912UjCU2RGfhyPYIBX61XwabsSDoLVR-ojas
http://purl.org/np/RAWeUpW8ozFSTDszCZtzN-9YVzFrKsNe5FkPysRPm0fgY,SeaDatNET_CDI_FIP_2020,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RABts7fqrSCD8DCY5vbGNAQ77zHBdupl5P5q-6PeJFBrs#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,2020-01-01,2020-12-31,2023-04-25T06:42:33+00:00,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,NetCDF_CF_SDN,NetCDF_CF_SDN | NETCDF CF format SeaDataNet Profile,http://purl.org/np/RApG3XPVbzIYjZn_j2ihhIXr13Rx4S1NzxVTpCWgbrmfA,2022-07-23T13:36:42.325000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA9cBkguGea7hNOw8SbID8qz0mdTfN1W_V0h91ZM4PlrY
http://purl.org/np/RAWeUpW8ozFSTDszCZtzN-9YVzFrKsNe5FkPysRPm0fgY,SeaDatNET_CDI_FIP_2020,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RARg4tnh8cEUM67SjboIaSd2AVdW-eC5ZOLW3dLwg3Qz0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII,2020-01-01,2020-12-31,2023-04-25T06:42:33+00:00,http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII,ODV_ASCII,ODV_ASCII | Ocean Data View ASCII format for marine datasets,http://purl.org/np/RAG1glqCTkU7YCmvIiqWWm3T54H_QEkQ1iMuCGRyeYqBQ,2022-07-23T16:27:14.962000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA4yFIeq_912UjCU2RGfhyPYIBX61XwabsSDoLVR-ojas
http://purl.org/np/RAWeUpW8ozFSTDszCZtzN-9YVzFrKsNe5FkPysRPm0fgY,SeaDatNET_CDI_FIP_2020,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAqznN0evWHaG9W9cRJYhJEpOMmVV1sux2JC5FZ3goF8Q#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,2020-01-01,2020-12-31,2023-04-25T06:42:33+00:00,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,NetCDF_CF1.7,NetCDF CF-1.7,http://purl.org/np/RA4Stwox5_Lq95jY7JU8pySzrQqA13FEK-D83WE2w8Dgo,2022-07-19T13:25:25.991000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAnIQEICVYR6CnxIg68fhhOR3G1eI7D_1-aLkVKBpHsEI
http://purl.org/np/RAXY1r25XZU0CxTuMNVNDPf2C_ub8wwoTD-_xqx5nZPs0,SeaDataNET_CDI_FIP_2021,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RA4F4O1XKmEGK9grf17gj0rQ55BF4NvXQbGxjuol_Rq-M#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII,2021-01-01,2021-12-31,2023-04-25T06:40:33+00:00,http://purl.org/np/RAXfJqMGLmatdBCu1X-CuYo9a0_zfQUTbPbvGXHpXXL_0#ODV_ASCII,ODV_ASCII,ODV_ASCII | Ocean Data View ASCII format for marine datasets,http://purl.org/np/RAG1glqCTkU7YCmvIiqWWm3T54H_QEkQ1iMuCGRyeYqBQ,2022-07-23T16:27:14.962000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA4yFIeq_912UjCU2RGfhyPYIBX61XwabsSDoLVR-ojas
http://purl.org/np/RAXY1r25XZU0CxTuMNVNDPf2C_ub8wwoTD-_xqx5nZPs0,SeaDataNET_CDI_FIP_2021,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAGul7Y3rbRUjy5edIeaPfr4x1S-nh1-KkyHkWbZIdjDw#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,2021-01-01,2021-12-31,2023-04-25T06:40:33+00:00,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,NetCDF_CF1.7,NetCDF CF-1.7,http://purl.org/np/RA4Stwox5_Lq95jY7JU8pySzrQqA13FEK-D83WE2w8Dgo,2022-07-19T13:25:25.991000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAnIQEICVYR6CnxIg68fhhOR3G1eI7D_1-aLkVKBpHsEI
http://purl.org/np/RAXY1r25XZU0CxTuMNVNDPf2C_ub8wwoTD-_xqx5nZPs0,SeaDataNET_CDI_FIP_2021,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAYDUIe0GxK6jWSHxa3ro8s3gusCzvyyNocxKPyYUSCt0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,2021-01-01,2021-12-31,2023-04-25T06:40:33+00:00,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,NetCDF_CF_SDN,NetCDF_CF_SDN | NETCDF CF format SeaDataNet Profile,http://purl.org/np/RApG3XPVbzIYjZn_j2ihhIXr13Rx4S1NzxVTpCWgbrmfA,2022-07-23T13:36:42.325000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA9cBkguGea7hNOw8SbID8qz0mdTfN1W_V0h91ZM4PlrY
http://purl.org/np/RAnB95zFhafPKkL8P2Mp28sLR7PRfol7jdJ3QBZ7aQyhE,SeaDataNET_CDI_FIP_2022,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RACKzairKNQ72l9MuHK--cEgoEbcqEeng-k0bOPvjM3c8#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,2022-01-01,2022-12-31,2023-04-25T06:46:30+00:00,http://purl.org/np/RAm-5N-Essj5oekn7Qd_KgooUYAk9Szk3bBK9R3jcGnlM#NetCDF_CF1.7,NetCDF_CF1.7,NetCDF CF-1.7,http://purl.org/np/RA4Stwox5_Lq95jY7JU8pySzrQqA13FEK-D83WE2w8Dgo,2022-07-19T13:25:25.991000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RAnIQEICVYR6CnxIg68fhhOR3G1eI7D_1-aLkVKBpHsEI
http://purl.org/np/RAnB95zFhafPKkL8P2Mp28sLR7PRfol7jdJ3QBZ7aQyhE,SeaDataNET_CDI_FIP_2022,http://purl.org/np/RAge5lgbVKMXb0zu5CUpFaCiwg7lUXa_5QGhRw68zaq2g#SeaDataNet-CDI,SeaDataNet-CDI,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI,https://w3id.org/fair/fip/terms/FIP-Question-I3-D,I3-D,I3-Dx,,http://purl.org/np/RAGiQ1pRX0CAG829fxgUVJf1FDEkyBXcLw8FV9ZBKaOvM#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,2022-01-01,2022-12-31,2023-04-25T06:46:30+00:00,http://purl.org/np/RApnjdVEO68-pnN2d4PgtdvywwCjbHaMXfbFc-5ncfUt4#NetCDF_CF_SDN,NetCDF_CF_SDN,NetCDF_CF_SDN | NETCDF CF format SeaDataNet Profile,http://purl.org/np/RApG3XPVbzIYjZn_j2ihhIXr13Rx4S1NzxVTpCWgbrmfA,2022-07-23T13:36:42.325000+00:00,https://w3id.org/fair/fip/terms/Available-FAIR-Enabling-Resource,http://purl.org/np/RA9cBkguGea7hNOw8SbID8qz0mdTfN1W_V0h91ZM4PlrY
